PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Embarked_C,Embarked_Q,Embarked_S,Age_scaled,Fare_scaled,split
304,1,"Keane, Miss. Nora A",28.0,0,0,226593,12.35,E101,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.08366006812200955,-0.3997582667846179,train
305,0,"Williams, Mr. Howard Hugh ""Harry""",25.0,0,0,A/5 2466,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4863374216869257,train
306,1,"Allison, Master. Hudson Trevor",0.92,1,2,113781,151.55,C22 C26,False,True,True,False,False,True,False,False,False,False,False,False,True,-2.1202164090795903,2.4029901895877646,train
307,1,"Fleming, Miss. Margaret",35.0,0,0,17421,110.8833,Missing,True,False,True,False,False,False,True,False,False,False,True,False,False,0.4427762090826827,1.5841789061771412,train
308,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",17.0,1,0,PC 17758,108.9,C65,True,False,True,False,False,False,False,False,True,False,True,False,False,-0.9109170751579546,1.5442457810799908,train
309,0,"Abelson, Mr. Samuel",30.0,1,0,P/PP 3381,24.0,Missing,False,True,False,True,False,False,False,True,False,False,True,False,False,0.06675029679361683,-0.16518916106092355,train
310,1,"Francatelli, Miss. Laura Mabel",30.0,0,0,PC 17485,56.9292,E36,True,False,True,False,False,False,True,False,False,False,True,False,False,0.06675029679361683,0.49782998024351216,train
311,1,"Hays, Miss. Margaret Bechstein",24.0,0,0,11767,83.1583,C54,True,False,True,False,False,False,True,False,False,False,True,False,False,-0.3844807979532623,1.0259447039291216,train
312,1,"Ryerson, Miss. Emily Borie",18.0,2,2,PC 17608,262.375,B57 B59 B63 B66,True,False,True,False,False,False,True,False,False,False,True,False,False,-0.8357118927001413,4.634416897040849,train
313,0,"Lahtinen, Mrs. William (Anna Sylfven)",26.0,1,1,250651,26.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.23407043303763592,-0.12491978668775715,train
314,0,"Hendekovic, Mr. Ignjac",28.0,0,0,349243,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.4894421904510968,train
315,0,"Hart, Mr. Benjamin",43.0,1,1,F.C.C. 13529,26.25,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.0444176687451883,-0.11988611489111134,train
316,1,"Nilsson, Miss. Helmina Josefina",26.0,0,0,347470,7.8542,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.23407043303763592,-0.4902797934380587,train
317,1,"Kantor, Mrs. Sinai (Miriam Sternin)",24.0,1,0,244367,26.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.3844807979532623,-0.12491978668775715,train
318,0,"Moraweck, Dr. Ernest",54.0,0,0,29011,14.0,Missing,False,True,False,True,False,False,False,False,False,True,False,False,True,1.8716746757811333,-0.36653603292675563,train
319,1,"Wick, Miss. Mary Natalie",31.0,0,2,36928,164.8667,C7,True,False,True,False,False,False,True,False,False,False,False,False,True,0.14195547925143,2.671117778445337,train
320,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",40.0,1,1,16966,134.5,E34,True,False,True,False,False,False,False,False,True,False,True,False,False,0.8188021213717487,2.059693773056521,train
321,0,"Dennis, Mr. Samuel",22.0,0,0,A/5 21172,7.25,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.5348911628688886,-0.5024451714361923,train
322,0,"Danoff, Mr. Yoto",27.0,0,0,349219,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.15886525057982273,-0.4894421904510968,train
323,1,"Slayter, Miss. Hilda Mary",30.0,0,0,234818,12.35,Missing,True,False,False,True,False,False,True,False,False,False,False,True,False,0.06675029679361683,-0.3997582667846179,test
324,1,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",22.0,1,1,248738,29.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.5348911628688886,-0.06451572512800753,train
325,0,"Sage, Mr. George John Jr",25.0,8,2,CA. 2343,69.55,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,0.7519458402879414,test
326,1,"Young, Miss. Marie Grice",36.0,0,0,PC 17760,135.6333,C32,True,False,True,False,False,False,True,False,False,False,True,False,False,0.5179813915404959,2.0825124140450755,train
327,0,"Nysveen, Mr. Johan Hansen",61.0,0,0,345364,6.2375,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,2.3981109529858253,-0.5228315422126077,train
328,1,"Ball, Mrs. (Ada E Hall)",36.0,0,0,28551,13.0,D,True,False,False,True,False,False,False,False,True,False,False,False,True,0.5179813915404959,-0.3866707201133388,train
329,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",31.0,1,1,363291,20.525,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,0.14195547925143,-0.2351571990343002,train
330,1,"Hippach, Miss. Jean Gertrude",16.0,0,1,111361,57.9792,B18,True,False,True,False,False,False,True,False,False,False,True,False,False,-0.9861222576157678,0.5189714017894245,train
331,1,"McCoy, Miss. Agnes",21.5,2,0,367226,23.25,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.18029017645086096,train
332,0,"Partner, Mr. Austen",45.5,0,0,113043,28.5,C124,False,True,True,False,False,False,False,True,False,False,False,False,True,1.2324306248897212,-0.07458306872129913,train
333,0,"Graham, Mr. George Edward",38.0,0,1,PC 17582,153.4625,C91,False,True,True,False,False,False,False,True,False,False,False,False,True,0.6683917564561223,2.441497778832105,train
334,0,"Vander Planke, Mr. Leo Edmondus",16.0,2,0,345764,18.0,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.9861222576157678,-0.2859972841804228,test
335,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",35.0,1,0,PC 17611,133.65,Missing,True,False,True,False,False,False,False,False,True,False,False,False,True,0.4427762090826827,2.042579288947925,train
336,0,"Denkoff, Mr. Mitto",25.0,0,0,349225,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,train
337,0,"Pears, Mr. Thomas Clinton",29.0,1,0,113776,66.6,C2,False,True,True,False,False,False,False,True,False,False,False,False,True,-0.008454885664196365,0.6925485130875209,test
338,1,"Burns, Miss. Elizabeth Margaret",41.0,0,0,16966,134.5,E40,True,False,True,False,False,False,True,False,False,False,True,False,False,0.8940073038295618,2.059693773056521,train
339,1,"Dahl, Mr. Karl Edwart",45.0,0,0,7598,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.1948280336608146,-0.4863374216869257,train
340,0,"Blackwell, Mr. Stephen Weart",45.0,0,0,113784,35.5,T,False,True,True,False,False,False,False,True,False,False,False,False,True,1.1948280336608146,0.06635974158478332,train
341,1,"Navratil, Master. Edmond Roger",2.0,1,1,230080,26.0,F2,False,True,False,True,False,True,False,False,False,False,False,False,True,-2.038994812025152,-0.12491978668775715,train
342,1,"Fortune, Miss. Alice Elizabeth",24.0,3,2,19950,263.0,C23 C25 C27,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.3844807979532623,4.647001076532463,test
343,0,"Collander, Mr. Erik Gustaf",28.0,0,0,248740,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.3866707201133388,train
344,0,"Sedgwick, Mr. Charles Frederick Waddington",25.0,0,0,244361,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.3866707201133388,train
345,0,"Fox, Mr. Stanley Hubert",36.0,0,0,229236,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.5179813915404959,-0.3866707201133388,train
346,1,"Brown, Miss. Amelia ""Mildred""",24.0,0,0,248733,13.0,F33,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.3844807979532623,-0.3866707201133388,train
347,1,"Smith, Miss. Marion Elsie",40.0,0,0,31418,13.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,0.8188021213717487,-0.3866707201133388,train
348,1,"Davison, Mrs. Thomas Henry (Mary E Finck)",21.5,1,0,386525,16.1,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.5724937540977952,-0.32425318983493084,train
349,1,"Coutts, Master. William Loch ""William""",3.0,1,1,C.A. 37671,15.9,Missing,False,True,False,False,True,True,False,False,False,False,False,False,True,-1.9637896295673392,-0.32828012727224753,train
350,0,"Dimic, Mr. Jovan",42.0,0,0,315088,8.6625,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.969212486287375,-0.47400492578514347,test
351,0,"Odahl, Mr. Nils Martin",23.0,0,0,7267,9.225,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.45968598041107545,-0.4626791642426904,train
352,0,"Williams-Lambert, Mr. Fletcher Fellows",40.0,0,0,113510,35.0,C128,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,0.05629239799149171,test
353,0,"Elias, Mr. Tannous",15.0,1,1,2695,7.2292,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-1.061327440073581,-0.5028639729296732,train
354,0,"Arnold-Franchi, Mr. Josef",25.0,1,0,349237,17.8,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.29002422161773944,test
355,0,"Yousif, Mr. Wazli",25.0,0,0,2647,7.225,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.5029485386158568,test
356,0,"Vanden Steen, Mr. Leo Peter",28.0,0,0,345783,9.5,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.45714212526638004,train
357,1,"Bowerman, Miss. Elsie Edith",22.0,0,1,113505,55.0,E33,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.5348911628688886,0.4589861417231558,train
358,0,"Funk, Miss. Annie Clemmer",38.0,0,0,237671,13.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,0.6683917564561223,-0.3866707201133388,train
359,1,"McGovern, Miss. Mary",21.5,0,0,330931,7.8792,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.48977642625839407,train
360,1,"Mockler, Miss. Helen Mary ""Ellie""",21.5,0,0,330980,7.8792,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.48977642625839407,train
361,0,"Skoog, Mr. Wilhelm",40.0,1,4,347088,27.9,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.8188021213717487,-0.08666388103324908,train
362,0,"del Carlo, Mr. Sebastiano",29.0,1,0,SC/PARIS 2167,27.7208,Missing,False,True,False,True,False,False,False,True,False,False,True,False,False,-0.008454885664196365,-0.09027201697708476,train
363,0,"Barbara, Mrs. (Catherine David)",45.0,0,1,2691,14.4542,Missing,True,False,False,False,True,False,False,False,True,False,True,False,False,1.1948280336608146,-0.3573908580066095,train
364,0,"Asim, Mr. Adola",35.0,0,0,SOTON/O.Q. 3101310,7.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.4427762090826827,-0.5064721088735089,train
365,0,"O'Brien, Mr. Thomas",25.0,1,0,370365,15.5,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.3363340021468808,train
366,0,"Adahl, Mr. Mauritz Nils Martin",30.0,0,0,C 7076,7.25,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.06675029679361683,-0.5024451714361923,train
367,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",60.0,1,0,110813,75.25,D37,True,False,True,False,False,False,False,False,True,False,True,False,False,2.3229057705280125,0.8667135572514657,test
368,1,"Moussa, Mrs. (Mantoura Boulos)",21.5,0,0,2626,7.2292,Missing,True,False,False,False,True,False,False,False,True,False,True,False,False,-0.5724937540977952,-0.5028639729296732,train
369,1,"Jermyn, Miss. Annie",21.5,0,0,14313,7.75,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.49237782784290063,train
370,1,"Aubart, Mme. Leontine Pauline",24.0,0,0,PC 17477,69.3,B35,True,False,True,False,False,False,False,False,False,True,True,False,False,-0.3844807979532623,0.7469121684912956,test
371,1,"Harder, Mr. George Achilles",25.0,1,0,11765,55.4417,E50,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.3092756154954491,0.4678796330534696,train
372,0,"Wiklund, Mr. Jakob Alfred",18.0,1,0,3101267,6.4958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.8357118927001413,-0.5176307525123133,train
373,0,"Beavan, Mr. William Thomas",19.0,0,0,323951,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7605067102423282,-0.4863374216869257,train
374,0,"Ringhini, Mr. Sante",22.0,0,0,PC 17760,135.6333,Missing,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.5348911628688886,2.0825124140450755,train
375,0,"Palsson, Miss. Stina Viola",3.0,3,1,349909,21.075,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-1.9637896295673392,-0.22408312108167944,train
376,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",35.0,1,0,PC 17604,82.1708,Missing,True,False,True,False,False,False,False,False,True,False,True,False,False,0.4427762090826827,1.0060617003323709,test
377,1,"Landergren, Miss. Aurora Adelia",22.0,0,0,C 7077,7.25,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.5348911628688886,-0.5024451714361923,train
378,0,"Widener, Mr. Harry Elkins",27.0,0,2,113503,211.5,C82,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.15886525057982273,3.610064686423428,train
379,0,"Betros, Mr. Tannous",20.0,0,0,2648,4.0125,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.685301527784515,-0.5676312212027554,train
380,0,"Gustafsson, Mr. Karl Gideon",19.0,0,0,347069,7.775,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7605067102423282,-0.4918744606632361,train
381,1,"Bidois, Miss. Rosalie",42.0,0,0,PC 17757,227.525,Missing,True,False,True,False,False,False,True,False,False,False,True,False,False,0.969212486287375,3.9327230485884233,train
382,1,"Nakid, Miss. Maria (""Mary"")",1.0,0,2,2653,15.7417,Missing,True,False,False,False,True,False,True,False,False,False,True,False,False,-2.1141999944829655,-0.33146744825388363,train
383,0,"Tikkanen, Mr. Juho",32.0,0,0,STON/O 2. 3101293,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.2171606617092432,-0.4888542575852486,train
384,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",35.0,1,0,113789,52.0,Missing,True,False,True,False,False,False,False,False,True,False,False,False,True,0.4427762090826827,0.39858208016340624,train
385,0,"Plotcharsky, Mr. Vasil",25.0,0,0,349227,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,train
386,0,"Davies, Mr. Charles Henry",18.0,0,0,S.O.C. 14879,73.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.8357118927001413,0.8314778546749452,train
387,0,"Goodwin, Master. Sidney Leonard",1.0,5,2,CA 2144,46.9,Missing,False,True,False,False,True,True,False,False,False,False,False,False,True,-2.1141999944829655,0.2958951755118318,test
388,1,"Buss, Miss. Kate",36.0,0,0,27849,13.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,0.5179813915404959,-0.3866707201133388,test
389,0,"Sadlier, Mr. Matthew",25.0,0,0,367655,7.7292,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.49279662933638163,train
390,1,"Lehmann, Miss. Bertha",17.0,0,0,SC 1748,12.0,Missing,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.9109170751579546,-0.40680540729992204,test
391,1,"Carter, Mr. William Ernest",36.0,1,2,113760,120.0,B96 B98,False,True,True,False,False,False,False,True,False,False,False,False,True,0.5179813915404959,1.7677408088510642,train
392,1,"Jansson, Mr. Carl Olof",21.0,0,0,350034,7.7958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6100963453267019,-0.49145565916975514,train
393,0,"Gustafsson, Mr. Johan Birger",28.0,2,0,3101277,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.4888542575852486,train
394,1,"Newell, Miss. Marjorie",23.0,1,0,35273,113.275,D36,True,False,True,False,False,False,True,False,False,False,True,False,False,-0.45968598041107545,1.6323350375212924,train
395,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",24.0,0,2,PP 9549,16.7,G6,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.3844807979532623,-0.312172377522981,train
396,0,"Johansson, Mr. Erik",22.0,0,0,350052,7.7958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.5348911628688886,-0.49145565916975514,train
397,0,"Olsson, Miss. Elina",31.0,0,0,350407,7.8542,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,0.14195547925143,-0.4902797934380587,train
398,0,"McKane, Mr. Peter David",46.0,0,0,28403,26.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.2700332161186279,-0.12491978668775715,test
399,0,"Pain, Dr. Alfred",23.0,0,0,244278,10.5,Missing,False,True,False,True,False,False,False,False,False,True,False,False,True,-0.45968598041107545,-0.43700743807979686,train
400,1,"Trout, Mrs. William H (Jessie L)",28.0,0,0,240929,12.65,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.08366006812200955,-0.393717860628643,train
401,1,"Niskanen, Mr. Juha",39.0,0,0,STON/O 2. 3101289,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.7435969389139355,-0.4888542575852486,train
402,0,"Adams, Mr. John",26.0,0,0,341826,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.23407043303763592,-0.4863374216869257,test
403,0,"Jussila, Miss. Mari Aina",21.0,1,0,4137,9.825,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.6100963453267019,-0.4505983519307405,train
404,0,"Hakkarainen, Mr. Pekka Pietari",28.0,1,0,STON/O2. 3101279,15.85,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.32928686163157667,train
405,0,"Oreskovic, Miss. Marija",20.0,0,0,315096,8.6625,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.685301527784515,-0.47400492578514347,train
406,0,"Gale, Mr. Shadrach",34.0,1,0,28664,21.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.36757102662486957,-0.22559322262067316,train
407,0,"Widegren, Mr. Carl/Charles Peter",51.0,0,0,347064,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.6460591284076938,-0.49237782784290063,train
408,1,"Richards, Master. William Rowe",3.0,1,1,29106,18.75,Missing,False,True,False,True,False,True,False,False,False,False,False,False,True,-1.9637896295673392,-0.2708962687904854,train
409,0,"Birkeland, Mr. Hans Martin Monsen",21.0,0,0,312992,7.775,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6100963453267019,-0.4918744606632361,train
410,0,"Lefebre, Miss. Ida",21.5,3,1,4133,25.4667,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.5724937540977952,-0.13565761536436197,train
411,0,"Sdycoff, Mr. Todor",25.0,0,0,349222,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,test
412,0,"Hart, Mr. Henry",25.0,0,0,394140,6.8583,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.5103319284071769,test
413,1,"Minahan, Miss. Daisy E",33.0,1,0,19928,90.0,C78,True,False,True,False,False,False,True,False,False,False,False,True,False,0.29236584416705635,1.163700193253568,train
414,0,"Cunningham, Mr. Alfred Fleming",30.0,0,0,239853,0.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.06675029679361683,-0.6484216535389205,train
415,1,"Sundman, Mr. Johan Julian",44.0,0,0,STON/O 2. 3101269,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.1196228512030013,-0.4888542575852486,train
416,0,"Meek, Mrs. Thomas (Annie Louise Rowley)",21.5,0,0,343095,8.05,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.5724937540977952,-0.4863374216869257,train
417,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",34.0,1,1,28220,32.5,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,0.36757102662486957,0.005955680025033696,train
418,1,"Silven, Miss. Lyyli Karoliina",18.0,0,2,250652,13.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.8357118927001413,-0.3866707201133388,test
419,0,"Matthews, Mr. William John",30.0,0,0,28228,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.06675029679361683,-0.3866707201133388,train
420,0,"Van Impe, Miss. Catharina",10.0,0,2,345773,24.15,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-1.437353352362647,-0.1621689579829361,train
421,0,"Gheorgheff, Mr. Stanio",25.0,0,0,349254,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.4894421904510968,train
422,0,"Charters, Mr. David",21.0,0,0,A/5. 13032,7.7333,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.6100963453267019,-0.49271407711891657,train
423,0,"Zimmerman, Mr. Leo",29.0,0,0,315082,7.875,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.008454885664196365,-0.4898609919445778,test
424,0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",28.0,1,1,347080,14.4,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.08366006812200955,-0.35848215805212236,train
425,0,"Rosblom, Mr. Viktor Richard",18.0,1,1,370129,20.2125,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.8357118927001413,-0.2414492887801075,train
426,0,"Wiseman, Mr. Phillippe",25.0,0,0,A/4. 34244,7.25,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.5024451714361923,train
427,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)",28.0,1,0,2003,26.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.08366006812200955,-0.12491978668775715,train
428,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",19.0,0,0,250655,26.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.7605067102423282,-0.12491978668775715,test
429,0,"Flynn, Mr. James",25.0,0,0,364851,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.49237782784290063,test
430,1,"Pickard, Mr. Berk (Berk Trembisky)",32.0,0,0,SOTON/O.Q. 392078,8.05,E10,False,True,False,False,True,False,False,True,False,False,False,False,True,0.2171606617092432,-0.4863374216869257,train
431,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",28.0,0,0,110564,26.55,C52,False,True,True,False,False,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.11384570873513637,train
432,1,"Thorneycroft, Mrs. Percival (Florence Kate White)",21.5,1,0,376564,16.1,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.5724937540977952,-0.32425318983493084,test
433,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",42.0,1,0,SC/AH 3085,26.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,0.969212486287375,-0.12491978668775715,train
434,0,"Kallio, Mr. Nikolai Erland",17.0,0,0,STON/O 2. 3101274,7.125,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.9109170751579546,-0.5049620073345151,test
435,0,"Silvey, Mr. William Baird",50.0,1,0,13507,55.9,E44,False,True,True,False,False,False,False,True,False,False,False,False,True,1.5708539459498805,0.4771073601910807,train
436,1,"Carter, Miss. Lucile Polk",14.0,1,2,113760,120.0,B96 B98,True,False,True,False,False,False,True,False,False,False,False,False,True,-1.136532622531394,1.7677408088510642,test
437,0,"Ford, Miss. Doolina Margaret ""Daisy""",21.0,2,2,W./C. 6608,34.375,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.6100963453267019,0.04370821849987721,train
438,1,"Richards, Mrs. Sidney (Emily Hocking)",24.0,2,3,29106,18.75,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.3844807979532623,-0.2708962687904854,train
439,0,"Fortune, Mr. Mark",64.0,1,4,19950,263.0,C23 C25 C27,False,True,True,False,False,False,False,True,False,False,False,False,True,2.623726500359265,4.647001076532463,train
440,0,"Kvillner, Mr. Johan Henrik Johannesson",31.0,0,0,C.A. 18723,10.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.14195547925143,-0.43700743807979686,train
441,1,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",45.0,1,1,F.C.C. 13529,26.25,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,1.1948280336608146,-0.11988611489111134,train
442,0,"Hampe, Mr. Leon",20.0,0,0,345769,9.5,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.685301527784515,-0.45714212526638004,test
443,0,"Petterson, Mr. Johan Emil",25.0,1,0,347076,7.775,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4918744606632361,test
444,1,"Reynaldo, Ms. Encarnacion",28.0,0,0,230434,13.0,Missing,True,False,False,True,False,False,False,False,False,True,False,False,True,-0.08366006812200955,-0.3866707201133388,train
445,1,"Johannesen-Bratthammer, Mr. Bernt",25.0,0,0,65306,8.1125,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.48507900373776425,test
446,1,"Dodge, Master. Washington",4.0,0,2,33638,81.8583,A34,False,True,True,False,False,True,False,False,False,False,False,False,True,-1.8885844471095259,0.9997696105865636,train
447,1,"Mellinger, Miss. Madeleine Violet",13.0,0,1,250644,19.5,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-1.2117378049892074,-0.255795253400548,train
448,1,"Seward, Mr. Frederic Kimber",34.0,0,0,113794,26.55,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,0.36757102662486957,-0.11384570873513637,test
449,1,"Baclini, Miss. Marie Catherine",5.0,2,1,2666,19.2583,Missing,True,False,False,False,True,False,True,False,False,False,True,False,False,-1.8133792646517128,-0.26066180729354516,train
450,1,"Peuchen, Major. Arthur Godfrey",52.0,0,0,113786,30.5,C104,False,True,True,False,False,False,False,False,False,True,False,False,True,1.7212643108655068,-0.034313694348132716,train
451,0,"West, Mr. Edwy Arthur",36.0,1,2,C.A. 34651,27.75,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.5179813915404959,-0.08968408411123653,train
452,0,"Hagland, Mr. Ingvald Olai Olsen",25.0,1,0,65303,19.9667,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.2463983948905696,train
453,0,"Foreman, Mr. Benjamin Laventall",30.0,0,0,113051,27.75,C111,False,True,True,False,False,False,False,True,False,False,True,False,False,0.06675029679361683,-0.08968408411123653,test
454,1,"Goldenberg, Mr. Samuel L",49.0,1,0,17453,89.1042,C92,False,True,True,False,False,False,False,True,False,False,True,False,False,1.4956487634920672,1.145663540471827,train
455,0,"Peduzzi, Mr. Joseph",25.0,0,0,A/5 2817,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4863374216869257,train
